user_id,rating,rating_date,movie_id
1612901,2.0,2005-10-19,1406.0
316155,2.0,2003-08-18,1406.0
1300759,3.0,2004-09-15,1406.0
2625420,4.0,2004-05-11,1425.0
908205,3.0,2003-10-24,1425.0
1977959,5.0,2002-04-09,1425.0
303948,4.0,2004-08-25,1425.0
1673185,3.0,2002-09-02,1425.0
2602249,3.0,2004-06-28,1425.0
1227322,2.0,2003-06-23,1425.0
929308,4.0,2004-12-20,1425.0
2102030,5.0,2003-11-07,1425.0
1784150,1.0,2005-07-10,1425.0
1509395,4.0,2004-09-17,1425.0
1001129,3.0,2004-09-09,1425.0
1927580,4.0,2004-01-06,1425.0
727242,2.0,2003-12-22,1425.0
235789,4.0,2004-12-04,1425.0
1272379,1.0,2002-03-05,1425.0
2035299,3.0,2005-08-25,1425.0
1792741,4.0,2000-08-14,1425.0
1314869,3.0,2004-04-11,1425.0
636262,5.0,2005-06-08,1425.0
2237185,3.0,2002-03-05,1425.0
1166912,3.0,2003-07-08,1425.0
2062350,3.0,2003-06-17,1425.0
1139570,4.0,2000-10-07,1425.0
2439493,1.0,2003-04-01,1425.0
530789,5.0,2005-03-29,1425.0
147386,4.0,2004-09-18,1425.0
1452127,4.0,2005-05-16,1425.0
238740,4.0,2004-08-29,1425.0
684876,2.0,2004-09-07,1425.0
1473980,2.0,2005-08-22,1425.0
1110156,4.0,2003-06-11,1425.0
1028463,5.0,2004-11-05,1425.0
1268699,3.0,2004-06-27,1425.0
743633,4.0,2005-02-18,1425.0
952156,4.0,2004-03-11,1425.0
1903324,1.0,2004-01-16,1425.0
1777406,3.0,2002-11-09,1425.0
2248080,3.0,2002-09-06,1425.0
818752,4.0,2004-06-21,1425.0
638020,2.0,2003-11-06,1425.0
2457095,5.0,2004-03-12,1425.0
1876520,1.0,2002-05-31,1425.0
394895,4.0,2004-08-17,1425.0
1105029,3.0,2004-08-19,1425.0
184705,4.0,2004-11-16,1425.0
507603,1.0,2005-03-23,1425.0
341649,2.0,2003-10-31,1425.0
2537543,5.0,2005-04-06,1425.0
322009,4.0,2004-03-02,1425.0
1470123,3.0,2004-03-01,1425.0
1664010,5.0,2005-10-15,1425.0
1902838,2.0,2000-04-21,1425.0
2327743,3.0,2004-01-17,1425.0
49890,5.0,2004-01-04,1425.0
2514777,5.0,2003-11-10,1425.0
1298511,2.0,2002-03-23,1425.0
1935793,3.0,2005-01-27,1425.0
71594,2.0,2000-06-21,1425.0
166041,4.0,2005-07-07,1425.0
722591,4.0,2003-06-20,1425.0
2291306,1.0,2004-02-19,1425.0
2225743,1.0,2004-01-02,1425.0
491531,3.0,2004-06-02,1425.0
1317671,3.0,2004-10-05,1425.0
2284890,5.0,2005-03-03,1425.0
1559083,4.0,2003-06-11,1425.0
1557557,4.0,2005-02-02,1425.0
2606799,4.0,2005-02-03,1425.0
1984315,4.0,2004-09-03,1425.0
1146000,4.0,2002-03-08,1425.0
647979,4.0,2004-02-13,1425.0
716173,5.0,2004-08-25,1425.0
1299887,4.0,2005-02-24,1425.0
789014,3.0,2002-05-31,1425.0
682963,3.0,2005-06-20,1425.0
16272,3.0,2002-08-21,1425.0
305344,4.0,2002-10-28,1425.0
844028,5.0,2004-01-13,1425.0
1710658,3.0,2005-12-15,1425.0
1205174,4.0,2004-11-15,1425.0
1403217,1.0,2005-01-24,1425.0
74441,4.0,2000-12-13,1425.0
447759,5.0,2005-12-06,1425.0
2150746,4.0,2004-04-20,1425.0
2584676,4.0,2004-09-07,1425.0
2315012,2.0,2005-11-18,1425.0
1431356,3.0,2005-02-07,1425.0
402266,3.0,2004-07-08,1425.0
752642,4.0,2001-02-27,1425.0
2485642,4.0,2005-08-23,1425.0
2255880,2.0,2005-03-14,1425.0
121182,3.0,2001-01-03,1425.0
2056022,3.0,2003-02-12,1425.0
2176465,2.0,2005-02-16,1425.0
411290,3.0,2004-01-09,1425.0
2220732,5.0,2003-12-29,1425.0
1519378,3.0,2004-09-19,1425.0
2118461,4.0,2005-09-14,1425.0
1806515,3.0,2005-10-07,1425.0
2157060,3.0,2004-10-08,1425.0
2061495,4.0,2003-11-28,1425.0
387418,2.0,2003-10-10,1425.0
1029163,3.0,2002-05-20,1425.0
1932594,5.0,2005-07-25,1425.0
958687,3.0,2002-03-21,1425.0
1061195,5.0,2003-10-31,1425.0
1663888,5.0,2003-11-03,1425.0
1257336,4.0,2004-11-08,1425.0
1461435,3.0,2002-02-26,1425.0
1602153,4.0,2004-11-04,1425.0
1037245,4.0,2005-12-23,1425.0
1639792,1.0,2002-03-14,1425.0
1233297,4.0,2002-08-12,1425.0
57633,2.0,2002-03-05,1425.0
2143500,3.0,2005-01-21,1425.0
1033930,3.0,2004-04-19,1425.0
2238060,5.0,2004-08-18,1425.0
1707198,2.0,2003-11-25,1425.0
1852040,3.0,2004-08-20,1425.0
1612901,4.0,2005-08-18,1425.0
316155,3.0,2004-10-08,1425.0
2634967,4.0,2004-06-07,1425.0
1300759,4.0,2004-09-15,1425.0
2625420,4.0,2004-08-03,1428.0
908205,4.0,2003-10-28,1428.0
1977959,3.0,2003-07-31,1428.0
1984086,5.0,2004-07-28,1428.0
303948,4.0,2004-05-28,1428.0
1673185,3.0,2003-08-02,1428.0
2602249,3.0,2004-05-25,1428.0
786312,2.0,2005-01-07,1428.0
525356,3.0,2003-08-15,1428.0
2119007,5.0,2005-07-26,1428.0
2102030,5.0,2003-05-31,1428.0
1509395,3.0,2004-09-18,1428.0
1784150,4.0,2004-10-27,1428.0
1001129,3.0,2004-10-16,1428.0
789969,3.0,2005-05-07,1428.0
1927580,3.0,2003-11-24,1428.0
716874,5.0,2005-02-06,1428.0
727242,1.0,2003-10-13,1428.0
235789,3.0,2005-02-09,1428.0
1272379,3.0,2005-02-05,1428.0
2035299,3.0,2004-05-22,1428.0
1314869,3.0,2004-04-16,1428.0
2237185,4.0,2003-06-02,1428.0
1166912,3.0,2003-08-21,1428.0
2062350,5.0,2003-06-21,1428.0
1139570,3.0,2003-08-28,1428.0
1819462,3.0,2005-03-03,1428.0
2439493,4.0,2003-06-05,1428.0
530789,5.0,2003-09-22,1428.0
147386,4.0,2004-09-18,1428.0
1452127,4.0,2005-05-13,1428.0
238740,3.0,2004-09-18,1428.0
1563935,4.0,2005-07-15,1428.0
684876,2.0,2004-03-30,1428.0
1473980,5.0,2005-08-17,1428.0
2040859,4.0,2003-07-28,1428.0
1110156,3.0,2003-08-16,1428.0
1028463,5.0,2003-06-21,1428.0
1268699,1.0,2004-06-27,1428.0
743633,5.0,2004-12-30,1428.0
952156,3.0,2004-02-25,1428.0
1903324,4.0,2003-09-08,1428.0
2248080,3.0,2003-08-18,1428.0
638020,3.0,2003-06-02,1428.0
769702,3.0,2004-12-01,1428.0
2457095,2.0,2004-02-16,1428.0
394895,4.0,2004-03-08,1428.0
595778,4.0,2003-08-28,1428.0
1105029,3.0,2004-12-15,1428.0
184705,4.0,2004-11-16,1428.0
507603,1.0,2005-03-23,1428.0
2537543,4.0,2005-03-26,1428.0
2083367,4.0,2003-05-30,1428.0
322009,4.0,2004-03-22,1428.0
1470123,3.0,2004-09-25,1428.0
1664010,5.0,2005-10-12,1428.0
2327743,5.0,2004-01-13,1428.0
49890,4.0,2004-01-01,1428.0
507094,2.0,2004-08-05,1428.0
862596,3.0,2005-09-14,1428.0
2297136,2.0,2005-03-23,1428.0
873713,3.0,2004-10-25,1428.0
2514777,3.0,2003-11-10,1428.0
1298511,2.0,2005-01-30,1428.0
1935793,2.0,2005-01-25,1428.0
71594,4.0,2003-09-03,1428.0
166041,2.0,2005-06-20,1428.0
722591,5.0,2003-06-30,1428.0
2291306,1.0,2004-03-01,1428.0
3321,4.0,2005-07-25,1428.0
2225743,3.0,2003-08-21,1428.0
491531,5.0,2003-07-20,1428.0
1317671,1.0,2004-11-01,1428.0
2284890,3.0,2005-03-12,1428.0
1559083,4.0,2003-05-30,1428.0
1557557,4.0,2004-09-14,1428.0
2606799,5.0,2005-01-26,1428.0
1984315,3.0,2004-12-17,1428.0
1146000,3.0,2005-08-28,1428.0
647979,3.0,2004-02-13,1428.0
2256485,3.0,2004-06-21,1428.0
716173,4.0,2004-08-06,1428.0
1299887,2.0,2005-02-07,1428.0
789014,3.0,2005-03-15,1428.0
682963,4.0,2005-06-20,1428.0
504620,5.0,2005-07-11,1428.0
16272,3.0,2003-12-05,1428.0
319058,2.0,2004-10-21,1428.0
825353,5.0,2005-05-22,1428.0
305344,4.0,2003-06-17,1428.0
844028,5.0,2003-07-31,1428.0
1710658,2.0,2005-10-18,1428.0
1205174,4.0,2004-10-27,1428.0
1403217,3.0,2004-11-01,1428.0
2147527,3.0,2005-11-05,1428.0
74441,4.0,2003-06-23,1428.0
447759,5.0,2005-09-19,1428.0
2150746,4.0,2004-01-15,1428.0
2584676,3.0,2003-06-29,1428.0
2315012,3.0,2004-03-10,1428.0
1431356,3.0,2005-02-28,1428.0
402266,4.0,2004-07-08,1428.0
752642,3.0,2004-01-12,1428.0
2485642,3.0,2005-08-09,1428.0
121182,4.0,2003-06-02,1428.0
2056022,4.0,2003-06-01,1428.0
2176465,2.0,2005-01-06,1428.0
411290,3.0,2004-01-08,1428.0
2220732,5.0,2003-12-27,1428.0
1519378,3.0,2004-03-17,1428.0
2118461,4.0,2005-09-13,1428.0
2157060,1.0,2004-10-08,1428.0
2061495,4.0,2003-07-29,1428.0
387418,4.0,2005-07-09,1428.0
1029163,3.0,2004-06-28,1428.0
1114324,4.0,2004-11-20,1428.0
1932594,4.0,2004-01-18,1428.0
794999,5.0,2004-05-28,1428.0
958687,4.0,2003-06-04,1428.0
1061195,5.0,2003-10-02,1428.0
1257336,3.0,2004-11-20,1428.0
1461435,4.0,2003-07-27,1428.0
1602153,4.0,2004-03-22,1428.0
1037245,3.0,2005-05-06,1428.0
1639792,2.0,2003-07-11,1428.0
1233297,4.0,2003-02-28,1428.0
57633,3.0,2003-07-29,1428.0
2143500,3.0,2005-01-19,1428.0
2460347,1.0,2004-01-25,1428.0
1033930,4.0,2004-01-03,1428.0
518137,4.0,2005-09-19,1428.0
2238060,5.0,2004-08-15,1428.0
1707198,3.0,2003-10-08,1428.0
1852040,2.0,2004-01-24,1428.0
316155,2.0,2003-09-01,1428.0
2634967,4.0,2004-01-12,1428.0
1300759,2.0,2004-09-14,1428.0
2625420,4.0,2004-01-23,1466.0
908205,3.0,2003-07-01,1466.0
1977959,4.0,2002-03-20,1466.0
1984086,3.0,2004-09-15,1466.0
303948,4.0,2004-08-19,1466.0
1673185,5.0,2004-12-02,1466.0
2602249,3.0,2004-06-30,1466.0
929308,3.0,2004-11-23,1466.0
786312,5.0,2004-11-03,1466.0
525356,2.0,2002-03-20,1466.0
2102030,5.0,2003-05-08,1466.0
1784150,2.0,2004-11-04,1466.0
789969,3.0,2005-03-25,1466.0
1927580,4.0,2004-01-06,1466.0
716874,2.0,2005-12-20,1466.0
727242,1.0,2003-12-22,1466.0
1272379,3.0,2002-03-16,1466.0
2035299,2.0,2004-10-15,1466.0
1314869,3.0,2004-04-11,1466.0
2237185,5.0,2001-03-08,1466.0
1166912,4.0,2003-05-06,1466.0
2062350,5.0,2003-08-07,1466.0
1139570,3.0,2000-10-07,1466.0
1819462,2.0,2005-02-22,1466.0
2439493,1.0,2003-01-15,1466.0
530789,4.0,2004-10-05,1466.0
147386,2.0,2004-09-18,1466.0
238740,4.0,2004-09-18,1466.0
1563935,2.0,2005-07-15,1466.0
684876,1.0,2004-03-30,1466.0
1473980,3.0,2005-09-08,1466.0
1110156,4.0,2003-04-25,1466.0
1028463,1.0,2003-06-10,1466.0
1268699,3.0,2004-06-28,1466.0
952156,4.0,2004-03-26,1466.0
2248080,4.0,2001-04-03,1466.0
818752,5.0,2004-03-31,1466.0
2457095,4.0,2004-06-30,1466.0
595778,2.0,2004-08-08,1466.0
1105029,4.0,2004-08-13,1466.0
341649,1.0,2004-01-30,1466.0
2537543,5.0,2005-04-06,1466.0
322009,4.0,2004-03-27,1466.0
1470123,4.0,2002-10-17,1466.0
1664010,5.0,2005-10-12,1466.0
1902838,3.0,2000-07-07,1466.0
2327743,3.0,2004-01-16,1466.0
49890,5.0,2004-01-25,1466.0
507094,3.0,2004-11-24,1466.0
862596,3.0,2005-09-18,1466.0
2297136,1.0,2005-06-13,1466.0
2514777,4.0,2003-11-03,1466.0
1298511,5.0,2002-03-16,1466.0
1935793,3.0,2005-03-14,1466.0
71594,2.0,2000-06-09,1466.0
166041,5.0,2005-04-03,1466.0
2291306,4.0,2004-02-19,1466.0
3321,4.0,2004-09-28,1466.0
491531,5.0,2003-01-03,1466.0
1317671,3.0,2004-09-27,1466.0
2284890,4.0,2005-03-11,1466.0
1559083,4.0,2003-04-25,1466.0
2606799,4.0,2004-12-02,1466.0
1557557,3.0,2005-04-15,1466.0
1984315,5.0,2004-10-02,1466.0
1146000,4.0,2002-03-19,1466.0
647979,5.0,2004-02-13,1466.0
716173,5.0,2004-12-30,1466.0
1299887,4.0,2005-02-07,1466.0
789014,2.0,2002-12-05,1466.0
798296,5.0,2002-12-22,1466.0
682963,3.0,2005-06-20,1466.0
16272,3.0,2002-12-11,1466.0
319058,5.0,2004-09-30,1466.0
825353,5.0,2005-12-05,1466.0
305344,5.0,2002-07-11,1466.0
844028,5.0,2003-01-13,1466.0
1710658,2.0,2005-12-15,1466.0
1205174,4.0,2004-10-25,1466.0
1403217,2.0,2005-05-27,1466.0
2147527,1.0,2005-11-18,1466.0
74441,5.0,2000-12-13,1466.0
447759,5.0,2005-09-07,1466.0
2150746,3.0,2004-05-20,1466.0
2315012,2.0,2005-07-11,1466.0
1431356,4.0,2005-02-06,1466.0
402266,5.0,2004-05-24,1466.0
752642,3.0,2003-01-07,1466.0
2485642,5.0,2005-08-10,1466.0
2255880,4.0,2003-05-10,1466.0
121182,5.0,2004-01-05,1466.0
2056022,2.0,2002-12-31,1466.0
411290,5.0,2004-01-19,1466.0
2220732,3.0,2003-12-29,1466.0
1516350,4.0,2004-05-09,1466.0
1519378,4.0,2004-03-25,1466.0
2118461,4.0,2005-08-29,1466.0
2061495,3.0,2003-06-08,1466.0
387418,2.0,2003-08-25,1466.0
1029163,3.0,2003-05-18,1466.0
397212,3.0,2004-03-28,1466.0
1114324,2.0,2004-11-20,1466.0
1932594,4.0,2004-04-03,1466.0
794999,5.0,2004-05-28,1466.0
958687,4.0,2000-01-16,1466.0
1061195,5.0,2003-10-02,1466.0
1257336,2.0,2004-11-08,1466.0
1461435,1.0,2002-03-14,1466.0
1602153,3.0,2004-09-15,1466.0
1037245,5.0,2005-08-23,1466.0
1639792,5.0,2002-03-15,1466.0
1233297,4.0,2002-12-02,1466.0
57633,4.0,2002-12-17,1466.0
2143500,3.0,2004-12-10,1466.0
518137,3.0,2005-08-17,1466.0
1033930,4.0,2004-03-24,1466.0
2238060,5.0,2004-08-18,1466.0
1852040,3.0,2004-04-13,1466.0
1612901,5.0,2005-08-07,1466.0
316155,4.0,2002-12-17,1466.0
1300759,4.0,2004-09-21,1466.0
2625420,2.0,2004-06-03,1470.0
908205,4.0,2004-03-28,1470.0
1984086,4.0,2004-07-28,1470.0
303948,4.0,2004-08-16,1470.0
1673185,3.0,2003-10-29,1470.0
929308,3.0,2004-09-09,1470.0
786312,2.0,2005-01-07,1470.0
2102030,4.0,2004-01-29,1470.0
2119007,1.0,2005-08-20,1470.0
525356,1.0,2004-12-16,1470.0
1509395,5.0,2004-09-27,1470.0
1784150,4.0,2004-11-30,1470.0
789969,2.0,2005-03-25,1470.0
1927580,2.0,2004-01-14,1470.0
716874,3.0,2005-03-04,1470.0
727242,1.0,2005-05-06,1470.0
235789,3.0,2005-05-10,1470.0
1272379,3.0,2005-01-19,1470.0
2035299,3.0,2004-06-08,1470.0
1314869,3.0,2004-04-11,1470.0
636262,5.0,2005-08-22,1470.0
2237185,4.0,2003-10-27,1470.0
1166912,2.0,2005-09-22,1470.0
2062350,3.0,2004-12-07,1470.0
1819462,3.0,2005-03-03,1470.0
2439493,4.0,2003-11-09,1470.0
530789,5.0,2003-12-09,1470.0
1452127,3.0,2005-03-20,1470.0
1563935,1.0,2005-07-15,1470.0
684876,5.0,2004-07-06,1470.0
1473980,3.0,2005-08-18,1470.0
1028463,5.0,2004-10-26,1470.0
1268699,3.0,2004-06-28,1470.0
743633,3.0,2005-02-26,1470.0
952156,5.0,2004-02-25,1470.0
818752,5.0,2004-06-08,1470.0
638020,2.0,2004-03-12,1470.0
769702,1.0,2005-02-06,1470.0
2457095,2.0,2004-12-27,1470.0
394895,4.0,2004-03-19,1470.0
595778,2.0,2003-12-18,1470.0
1105029,3.0,2004-10-07,1470.0
184705,3.0,2004-11-16,1470.0
507603,1.0,2005-04-02,1470.0
341649,4.0,2004-01-07,1470.0
2537543,3.0,2005-03-17,1470.0
2083367,4.0,2004-07-14,1470.0
322009,3.0,2004-02-18,1470.0
1470123,4.0,2004-04-04,1470.0
1664010,5.0,2005-10-13,1470.0
2327743,3.0,2004-01-19,1470.0
49890,4.0,2003-10-21,1470.0
507094,4.0,2004-08-07,1470.0
862596,1.0,2005-09-14,1470.0
2297136,2.0,2005-03-06,1470.0
873713,1.0,2004-10-30,1470.0
2514777,3.0,2004-02-24,1470.0
1298511,5.0,2005-01-19,1470.0
1935793,3.0,2004-11-08,1470.0
166041,3.0,2005-04-23,1470.0
722591,5.0,2003-12-25,1470.0
2291306,4.0,2004-02-17,1470.0
3321,2.0,2005-12-02,1470.0
2225743,1.0,2004-03-19,1470.0
491531,3.0,2004-06-02,1470.0
1317671,2.0,2004-10-11,1470.0
2284890,4.0,2005-03-03,1470.0
1557557,3.0,2004-09-02,1470.0
2606799,4.0,2004-11-15,1470.0
1984315,4.0,2003-12-24,1470.0
1146000,4.0,2003-10-11,1470.0
647979,4.0,2004-02-13,1470.0
2256485,1.0,2004-06-21,1470.0
716173,4.0,2004-08-25,1470.0
1299887,4.0,2005-02-23,1470.0
682963,3.0,2005-06-20,1470.0
504620,4.0,2005-07-11,1470.0
16272,4.0,2004-06-22,1470.0
319058,5.0,2004-06-16,1470.0
825353,1.0,2005-12-11,1470.0
305344,1.0,2003-08-19,1470.0
844028,5.0,2003-10-24,1470.0
1710658,3.0,2005-11-15,1470.0
1403217,3.0,2005-12-19,1470.0
1205174,4.0,2004-10-27,1470.0
2147527,2.0,2005-01-27,1470.0
74441,4.0,2003-05-17,1470.0
447759,3.0,2005-07-29,1470.0
2150746,4.0,2004-05-06,1470.0
2584676,4.0,2004-05-25,1470.0
2315012,5.0,2004-12-14,1470.0
1431356,4.0,2005-02-09,1470.0
402266,1.0,2004-05-17,1470.0
752642,4.0,2004-09-24,1470.0
555528,4.0,2003-10-29,1470.0
2485642,3.0,2005-08-30,1470.0
2056022,4.0,2004-10-06,1470.0
2176465,3.0,2005-01-25,1470.0
411290,4.0,2004-08-16,1470.0
1516350,3.0,2004-05-09,1470.0
1519378,4.0,2004-03-17,1470.0
1806515,2.0,2005-10-09,1470.0
2118461,4.0,2005-08-29,1470.0
2157060,3.0,2005-02-14,1470.0
2061495,4.0,2003-10-27,1470.0
387418,1.0,2003-10-22,1470.0
1029163,4.0,2003-11-04,1470.0
397212,3.0,2004-06-09,1470.0
1114324,2.0,2004-11-13,1470.0
1932594,1.0,2005-04-19,1470.0
794999,5.0,2004-05-28,1470.0
958687,4.0,2003-10-08,1470.0
1061195,4.0,2003-12-03,1470.0
1461435,1.0,2003-10-23,1470.0
1602153,3.0,2004-02-20,1470.0
1037245,4.0,2005-09-23,1470.0
1233297,4.0,2003-10-03,1470.0
57633,3.0,2003-10-02,1470.0
2143500,2.0,2004-12-09,1470.0
2460347,1.0,2004-01-25,1470.0
518137,4.0,2004-03-11,1470.0
1033930,4.0,2004-01-28,1470.0
2238060,3.0,2004-09-25,1470.0
1612901,4.0,2005-08-17,1470.0
316155,3.0,2003-11-14,1470.0
1984086,4.0,2005-09-03,1482.0
303948,4.0,2004-11-26,1482.0
1673185,2.0,2004-07-13,1482.0
2102030,4.0,2004-03-29,1482.0
1784150,5.0,2005-08-07,1482.0
1509395,3.0,2004-10-07,1482.0
789969,1.0,2005-05-28,1482.0
727242,1.0,2004-04-06,1482.0
2035299,5.0,2005-02-25,1482.0
1314869,3.0,2004-04-21,1482.0
2062350,4.0,2004-12-08,1482.0
1452127,3.0,2005-06-03,1482.0
1473980,4.0,2005-08-17,1482.0
2040859,3.0,2004-04-01,1482.0
1028463,1.0,2004-05-19,1482.0
1110156,3.0,2005-02-01,1482.0
743633,5.0,2005-02-18,1482.0
1903324,1.0,2004-04-08,1482.0
818752,3.0,2004-06-30,1482.0
2457095,2.0,2004-10-25,1482.0
394895,4.0,2004-04-01,1482.0
1105029,3.0,2005-06-20,1482.0
184705,3.0,2005-07-26,1482.0
507603,1.0,2005-07-23,1482.0
2537543,2.0,2005-04-05,1482.0
2083367,4.0,2004-02-16,1482.0
322009,4.0,2004-04-07,1482.0
1470123,1.0,2005-06-20,1482.0
1664010,5.0,2005-10-12,1482.0
2327743,4.0,2004-07-02,1482.0
49890,5.0,2004-05-25,1482.0
862596,3.0,2005-10-04,1482.0
2514777,3.0,2004-04-01,1482.0
166041,3.0,2005-07-31,1482.0
722591,4.0,2004-03-29,1482.0
3321,2.0,2005-09-27,1482.0
2225743,1.0,2005-01-06,1482.0
491531,2.0,2004-06-30,1482.0
1317671,3.0,2005-09-15,1482.0
1559083,3.0,2004-03-30,1482.0
1557557,4.0,2004-04-22,1482.0
1984315,3.0,2005-08-23,1482.0
2256485,2.0,2004-09-01,1482.0
716173,4.0,2005-06-27,1482.0
1299887,2.0,2005-03-12,1482.0
682963,4.0,2005-06-20,1482.0
504620,1.0,2005-09-02,1482.0
16272,3.0,2005-06-13,1482.0
319058,1.0,2004-08-20,1482.0
825353,5.0,2005-12-30,1482.0
305344,1.0,2003-09-27,1482.0
1710658,2.0,2005-12-15,1482.0
1403217,1.0,2004-05-10,1482.0
2147527,2.0,2005-11-11,1482.0
447759,5.0,2005-10-10,1482.0
402266,4.0,2004-05-17,1482.0
2485642,3.0,2005-09-09,1482.0
121182,3.0,2004-04-05,1482.0
2056022,3.0,2004-03-11,1482.0
2176465,3.0,2005-02-18,1482.0
2220732,5.0,2004-08-25,1482.0
1519378,3.0,2004-11-23,1482.0
2118461,4.0,2005-09-15,1482.0
1806515,3.0,2005-09-16,1482.0
2157060,2.0,2005-03-16,1482.0
2061495,2.0,2004-04-08,1482.0
387418,2.0,2004-02-09,1482.0
1029163,3.0,2004-04-04,1482.0
1932594,4.0,2004-05-18,1482.0
794999,5.0,2004-05-28,1482.0
958687,3.0,2004-04-23,1482.0
1061195,3.0,2004-04-08,1482.0
1037245,4.0,2005-04-15,1482.0
57633,2.0,2004-03-30,1482.0
1033930,3.0,2004-09-25,1482.0
2238060,4.0,2004-08-18,1482.0
1852040,1.0,2004-03-31,1482.0
316155,2.0,2004-08-14,1482.0
908205,4.0,2003-07-01,1542.0
1977959,3.0,2002-03-20,1542.0
1984086,5.0,2004-07-28,1542.0
303948,3.0,2004-06-04,1542.0
1673185,5.0,2002-03-24,1542.0
2602249,3.0,2004-06-03,1542.0
929308,2.0,2002-10-15,1542.0
525356,1.0,2001-03-14,1542.0
2102030,5.0,2002-06-21,1542.0
1509395,5.0,2004-09-18,1542.0
1001129,3.0,2005-05-28,1542.0
789969,3.0,2005-03-21,1542.0
1927580,3.0,2004-03-11,1542.0
716874,4.0,2005-05-13,1542.0
727242,4.0,2002-09-08,1542.0
235789,5.0,2004-12-28,1542.0
1272379,2.0,2002-03-02,1542.0
2035299,5.0,2004-05-28,1542.0
1792741,4.0,2000-01-16,1542.0
1314869,3.0,2004-09-17,1542.0
636262,3.0,2005-06-01,1542.0
2237185,3.0,2001-03-08,1542.0
2062350,5.0,2003-06-16,1542.0
1139570,4.0,2000-10-07,1542.0
1819462,2.0,2005-02-25,1542.0
2439493,5.0,2002-05-18,1542.0
530789,5.0,2003-04-19,1542.0
147386,4.0,2004-09-19,1542.0
1452127,3.0,2005-02-21,1542.0
238740,4.0,2004-08-29,1542.0
684876,5.0,2004-03-30,1542.0
1473980,5.0,2005-08-17,1542.0
1110156,3.0,2003-04-25,1542.0
1028463,4.0,2003-05-30,1542.0
743633,4.0,2004-12-31,1542.0
952156,4.0,2004-03-11,1542.0
1903324,5.0,2004-02-09,1542.0
2248080,3.0,2000-08-26,1542.0
818752,5.0,2004-06-15,1542.0
638020,2.0,2004-04-21,1542.0
769702,5.0,2004-11-28,1542.0
2457095,3.0,2004-02-25,1542.0
1876520,4.0,2002-04-21,1542.0
394895,4.0,2004-03-08,1542.0
595778,4.0,2002-05-16,1542.0
1105029,4.0,2004-08-13,1542.0
184705,4.0,2004-11-16,1542.0
507603,3.0,2005-03-21,1542.0
341649,4.0,2002-07-02,1542.0
2537543,1.0,2005-03-26,1542.0
2083367,5.0,2002-07-19,1542.0
322009,5.0,2004-03-09,1542.0
157667,3.0,2004-09-01,1542.0
1664010,5.0,2005-10-14,1542.0
1902838,1.0,2002-07-30,1542.0
2327743,5.0,2003-10-10,1542.0
49890,5.0,2003-11-13,1542.0
507094,3.0,2004-11-24,1542.0
862596,2.0,2005-09-14,1542.0
2297136,3.0,2005-03-11,1542.0
873713,1.0,2004-10-28,1542.0
2514777,2.0,2004-03-12,1542.0
1298511,3.0,2002-03-14,1542.0
1935793,4.0,2005-04-18,1542.0
71594,4.0,2000-03-01,1542.0
166041,2.0,2005-04-03,1542.0
722591,5.0,2003-07-01,1542.0
2291306,1.0,2004-02-19,1542.0
491531,5.0,2002-04-23,1542.0
1317671,3.0,2004-09-27,1542.0
2284890,4.0,2005-03-11,1542.0
1559083,3.0,2004-03-13,1542.0
1557557,4.0,2004-08-25,1542.0
2606799,4.0,2004-11-22,1542.0
1984315,4.0,2004-09-03,1542.0
1146000,4.0,2002-03-01,1542.0
647979,4.0,2004-02-13,1542.0
716173,5.0,2004-11-11,1542.0
1299887,3.0,2005-02-10,1542.0
789014,5.0,2005-04-06,1542.0
798296,3.0,2002-08-30,1542.0
682963,4.0,2005-06-20,1542.0
504620,5.0,2005-07-11,1542.0
16272,3.0,2002-06-25,1542.0
319058,5.0,2004-07-30,1542.0
305344,4.0,2002-11-25,1542.0
844028,4.0,2002-03-29,1542.0
1710658,4.0,2005-10-17,1542.0
1403217,3.0,2002-04-13,1542.0
1205174,4.0,2004-10-25,1542.0
2147527,3.0,2005-01-28,1542.0
74441,3.0,2000-12-14,1542.0
447759,5.0,2005-07-12,1542.0
2150746,3.0,2004-05-06,1542.0
2584676,5.0,2003-10-14,1542.0
2315012,5.0,2004-02-16,1542.0
1431356,2.0,2005-01-29,1542.0
402266,3.0,2004-05-17,1542.0
752642,3.0,2002-04-02,1542.0
555528,5.0,2001-11-02,1542.0
2485642,5.0,2005-08-24,1542.0
2255880,1.0,2002-11-04,1542.0
121182,2.0,2000-11-19,1542.0
2056022,3.0,2003-02-11,1542.0
2176465,2.0,2005-02-23,1542.0
2220732,3.0,2003-12-28,1542.0
1516350,3.0,2004-05-30,1542.0
1519378,4.0,2004-03-25,1542.0
1806515,2.0,2005-08-12,1542.0
2118461,5.0,2005-08-29,1542.0
2157060,1.0,2005-03-16,1542.0
2061495,4.0,2005-02-12,1542.0
387418,5.0,2004-02-14,1542.0
1029163,4.0,2002-04-15,1542.0
397212,1.0,2004-04-05,1542.0
1114324,3.0,2004-11-18,1542.0
1932594,3.0,2004-04-27,1542.0
794999,5.0,2004-05-28,1542.0
958687,4.0,2000-01-16,1542.0
1061195,4.0,2003-10-02,1542.0
1257336,4.0,2004-11-30,1542.0
1461435,3.0,2002-02-20,1542.0
1602153,4.0,2004-02-18,1542.0
1037245,5.0,2005-01-09,1542.0
1639792,1.0,2002-03-14,1542.0
